id_student,code_module,code_presentation,avg_clicks,total_clicks,active_weeks,days_diff,score,is_submitted,is_late,is_high_activity,risk_label,final_result,highest_education,disability,gender,age_band,region
337151,BBB,2013J,24.0,96,4,-5.0,62.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,London Region
337189,FFF,2013B,191.0,764,4,-3.0,90.0,1,0,1,0,Pass,Lower Than A Level,N,M,35-55,East Anglian Region
337359,DDD,2014J,32.0,64,2,-3.0,70.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,North Western Region
337414,DDD,2013B,122.75,491,4,2.0,40.0,1,1,0,1,Withdrawn,A Level or Equivalent,N,F,0-35,East Anglian Region
337615,FFF,2014B,35.5,71,2,-1.0,90.0,1,0,0,1,Fail,HE Qualification,N,M,35-55,Wales
337748,AAA,2014J,31.0,31,1,-1.0,44.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,F,0-35,Yorkshire Region
337940,FFF,2014B,48.5,194,4,0.0,60.0,1,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,Scotland
338034,DDD,2013J,73.75,295,4,-1.0,88.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,South West Region
338056,BBB,2013B,14.5,29,2,-2.0,67.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,Scotland
338076,DDD,2013B,16.25,65,4,2.0,83.0,1,1,0,0,Pass,HE Qualification,N,M,0-35,Scotland
338089,FFF,2013B,179.25,717,4,-2.0,86.0,1,0,1,1,Fail,Lower Than A Level,N,M,0-35,East Anglian Region
338113,GGG,2014J,32.333333333333336,97,3,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,London Region
338168,BBB,2014B,46.75,187,4,0.0,85.0,1,0,0,1,Fail,Lower Than A Level,N,F,35-55,East Anglian Region
338373,FFF,2013B,36.5,73,2,,,0,0,0,1,Fail,Lower Than A Level,N,M,0-35,North Western Region
338407,AAA,2014J,24.666666666666668,74,3,1.0,87.0,1,1,0,0,Pass,A Level or Equivalent,N,M,35-55,East Midlands Region
338536,FFF,2013J,101.33333333333333,304,3,-1.0,94.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,West Midlands Region
338554,BBB,2014J,1.5,3,2,14.0,1.0,1,1,0,0,Pass,HE Qualification,N,F,0-35,Scotland
338604,CCC,2014B,21.0,63,3,2.0,70.0,1,1,0,0,Pass,A Level or Equivalent,N,M,0-35,Scotland
338669,DDD,2013B,31.25,125,4,2.0,50.0,1,1,0,1,Withdrawn,Lower Than A Level,N,M,0-35,North Western Region
338689,FFF,2014J,10.0,40,4,4.0,84.0,1,1,0,0,Pass,HE Qualification,N,M,0-35,West Midlands Region
338704,DDD,2014J,31.666666666666668,95,3,-3.0,100.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,Yorkshire Region
338731,CCC,2014B,191.0,764,4,2.0,50.0,1,1,1,1,Withdrawn,Lower Than A Level,N,M,35-55,Yorkshire Region
338731,CCC,2014J,485.5,1942,4,3.0,22.0,1,1,1,1,Fail,Lower Than A Level,N,M,35-55,Yorkshire Region
338741,BBB,2013J,2.5,5,2,-4.0,56.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,East Anglian Region
338806,FFF,2013J,19.0,19,1,0.0,56.0,1,0,0,1,Fail,Lower Than A Level,N,M,0-35,North Region
338806,FFF,2014J,15.5,31,2,-1.0,62.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,North Region
338854,EEE,2014B,93.5,374,4,,,0,0,0,0,Pass,HE Qualification,N,M,35-55,Wales
338861,BBB,2013B,16.333333333333332,49,3,-2.0,63.0,1,0,0,1,Fail,A Level or Equivalent,N,F,0-35,South West Region
338894,EEE,2013J,63.666666666666664,191,3,,,0,0,0,0,Pass,A Level or Equivalent,N,M,35-55,East Midlands Region
338958,FFF,2014B,68.75,275,4,0.0,90.0,1,0,0,1,Fail,A Level or Equivalent,N,F,0-35,East Midlands Region
338975,FFF,2013J,13.0,52,4,-18.0,84.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region
338983,CCC,2014J,115.5,462,4,3.0,78.0,1,1,1,1,Withdrawn,Lower Than A Level,N,M,35-55,East Anglian Region
339235,CCC,2014J,25.25,101,4,3.0,100.0,1,1,0,0,Distinction,HE Qualification,N,M,0-35,West Midlands Region
339379,BBB,2013B,29.5,118,4,-3.0,85.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,East Midlands Region
339381,BBB,2014B,23.5,94,4,-1.0,89.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,West Midlands Region
339481,DDD,2013B,42.0,168,4,2.0,33.0,1,1,0,1,Fail,A Level or Equivalent,N,M,0-35,Yorkshire Region
339494,BBB,2013J,32.25,129,4,-4.0,83.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,South East Region
339513,DDD,2014B,56.5,226,4,-1.0,93.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,South East Region
339519,FFF,2014J,109.25,437,4,-2.0,74.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,South East Region
339526,BBB,2013B,6.0,6,1,,,0,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,North Western Region
339608,BBB,2013J,6.5,13,2,-2.0,54.0,1,0,0,0,Pass,A Level or Equivalent,N,F,35-55,East Anglian Region
339624,FFF,2013J,34.0,34,1,,,0,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,London Region
339640,EEE,2013J,58.75,235,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,South Region
339727,GGG,2013J,8.5,17,2,,,0,0,0,0,Distinction,Lower Than A Level,N,F,35-55,South Region
339728,FFF,2014B,120.5,482,4,-1.0,88.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,London Region
339739,DDD,2013J,38.666666666666664,116,3,-2.0,93.0,1,0,0,1,Fail,Lower Than A Level,Y,F,0-35,South Region
339785,EEE,2013J,54.333333333333336,163,3,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,East Anglian Region
339824,CCC,2014J,2.0,4,2,,,0,0,0,1,Withdrawn,A Level or Equivalent,Y,M,0-35,East Anglian Region
339824,FFF,2014B,37.666666666666664,113,3,0.0,90.0,1,0,0,0,Distinction,A Level or Equivalent,Y,M,0-35,East Anglian Region
339853,DDD,2014J,54.75,219,4,-2.0,55.0,1,0,0,1,Fail,Lower Than A Level,Y,F,0-35,South West Region
339853,GGG,2013J,13.0,52,4,,,0,0,0,0,Pass,Lower Than A Level,Y,F,0-35,South West Region
339855,FFF,2014B,61.25,245,4,-2.0,92.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,North Western Region
339924,DDD,2013J,19.0,76,4,8.0,50.0,1,1,0,1,Fail,No Formal quals,N,M,0-35,North Western Region
339946,BBB,2013B,38.0,152,4,0.0,86.0,1,0,0,1,Withdrawn,HE Qualification,N,F,0-35,Ireland
339972,AAA,2013J,42.5,85,2,-3.0,68.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Region
340010,CCC,2014J,38.0,76,2,3.0,56.0,1,1,0,0,Pass,Lower Than A Level,N,F,0-35,North Western Region
340216,BBB,2014J,38.5,154,4,-3.0,100.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,South Region
340242,GGG,2014J,8.0,32,4,,,0,0,0,0,Pass,Lower Than A Level,N,F,0-35,East Midlands Region
340378,BBB,2013B,45.0,90,2,,,0,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,Yorkshire Region
340399,DDD,2013B,41.0,82,2,2.0,50.0,1,1,0,1,Fail,Lower Than A Level,N,F,0-35,East Midlands Region
340486,GGG,2013J,10.5,21,2,,,0,0,0,0,Distinction,A Level or Equivalent,N,F,35-55,East Midlands Region
340496,FFF,2013B,153.25,613,4,0.0,94.0,1,0,0,0,Pass,A Level or Equivalent,Y,M,35-55,South Region
340592,BBB,2014J,20.0,80,4,0.0,100.0,1,0,0,1,Fail,A Level or Equivalent,N,F,0-35,Wales
340627,DDD,2014J,70.66666666666667,212,3,-1.0,85.0,1,0,0,1,Fail,A Level or Equivalent,N,F,0-35,Scotland
340647,FFF,2013J,63.75,255,4,-1.0,62.0,1,0,0,0,Pass,HE Qualification,N,F,35-55,South East Region
340751,FFF,2013J,27.25,109,4,-1.0,92.0,1,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,South Region
340831,BBB,2013B,59.0,236,4,0.0,75.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,35-55,West Midlands Region
340831,BBB,2014B,28.333333333333332,85,3,-13.0,75.0,1,0,0,0,Pass,A Level or Equivalent,N,M,35-55,West Midlands Region
340831,FFF,2014J,30.333333333333332,91,3,2.0,62.0,1,1,0,1,Withdrawn,A Level or Equivalent,N,M,35-55,West Midlands Region
340850,FFF,2013B,7.5,15,2,,,0,0,0,1,Fail,Lower Than A Level,N,M,0-35,East Midlands Region
340911,BBB,2013J,5.5,11,2,2.0,50.0,1,1,0,0,Pass,A Level or Equivalent,N,F,0-35,Ireland
340965,BBB,2013J,17.5,70,4,-3.0,62.0,1,0,0,0,Pass,HE Qualification,N,F,0-35,South East Region
341010,EEE,2014J,160.0,640,4,,,0,0,1,1,Fail,Lower Than A Level,N,M,35-55,Scotland
341040,BBB,2013B,11.666666666666666,35,3,-8.0,83.0,1,0,0,1,Withdrawn,HE Qualification,N,M,0-35,South Region
341044,FFF,2014B,23.25,93,4,2.0,52.0,1,1,0,1,Fail,No Formal quals,N,M,0-35,South West Region
341093,FFF,2014J,22.5,90,4,0.0,70.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,South West Region
341096,FFF,2013J,183.75,735,4,0.0,66.0,1,0,1,0,Pass,Lower Than A Level,N,M,35-55,South Region
341229,BBB,2013B,32.0,32,1,-2.0,70.0,1,0,0,1,Fail,Lower Than A Level,Y,F,0-35,Wales
341361,CCC,2014J,40.0,160,4,3.0,44.0,1,1,0,1,Withdrawn,HE Qualification,N,M,35-55,London Region
341361,FFF,2013J,113.5,454,4,0.0,70.0,1,0,0,0,Pass,HE Qualification,N,M,35-55,London Region
341457,FFF,2014J,190.66666666666666,572,3,-1.0,72.0,1,0,1,1,Withdrawn,HE Qualification,N,F,0-35,Scotland
341470,FFF,2013J,186.25,745,4,-3.0,84.0,1,0,1,0,Pass,A Level or Equivalent,N,F,35-55,South East Region
341509,BBB,2013B,32.0,128,4,0.0,65.0,1,0,0,0,Pass,A Level or Equivalent,Y,F,0-35,South Region
341611,BBB,2014J,25.0,75,3,,,0,0,0,1,Fail,Lower Than A Level,N,F,0-35,North Western Region
341629,FFF,2014J,96.0,384,4,-1.0,90.0,1,0,0,1,Fail,HE Qualification,N,M,0-35,Wales
341839,FFF,2013J,58.5,234,4,-1.0,70.0,1,0,0,1,Withdrawn,Lower Than A Level,N,M,35-55,East Anglian Region
341854,DDD,2013J,84.33333333333333,253,3,0.0,90.0,1,0,0,1,Fail,HE Qualification,N,M,35-55,Wales
341855,DDD,2013J,39.0,117,3,-1.0,31.0,1,0,0,1,Withdrawn,Lower Than A Level,N,F,0-35,North Western Region
341855,DDD,2014J,8.0,24,3,0.0,30.0,1,0,0,1,Fail,Lower Than A Level,N,F,0-35,North Western Region
341876,AAA,2014J,197.5,790,4,0.0,68.0,1,0,0,1,Withdrawn,HE Qualification,N,M,0-35,East Anglian Region
341921,DDD,2014J,13.333333333333334,40,3,-7.0,85.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,South Region
342007,AAA,2013J,165.25,661,4,1.0,75.0,1,1,0,1,Withdrawn,HE Qualification,N,F,0-35,West Midlands Region
342007,AAA,2014J,88.75,355,4,-20.0,75.0,1,0,0,0,Pass,HE Qualification,N,F,0-35,West Midlands Region
342017,BBB,2014B,20.5,82,4,0.0,77.0,1,0,0,1,Fail,Lower Than A Level,N,F,0-35,West Midlands Region
342089,CCC,2014B,9.0,18,2,,,0,0,0,1,Fail,HE Qualification,N,M,35-55,North Region
342089,FFF,2014B,12.0,24,2,,,0,0,0,1,Fail,HE Qualification,N,M,35-55,North Region
342100,DDD,2013J,62.25,249,4,-4.0,87.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,East Anglian Region
342125,FFF,2013B,80.25,321,4,4.0,64.0,1,1,0,1,Withdrawn,HE Qualification,N,M,35-55,London Region
342125,FFF,2014B,62.5,250,4,5.0,56.0,1,1,0,0,Pass,HE Qualification,N,M,35-55,London Region
342155,FFF,2013J,113.75,455,4,0.0,70.0,1,0,0,0,Pass,Lower Than A Level,N,M,35-55,London Region
342176,DDD,2013B,37.0,37,1,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,35-55,West Midlands Region
342187,EEE,2014J,1.0,1,1,,,0,0,0,1,Fail,Lower Than A Level,N,M,0-35,North Region
342192,BBB,2014J,3.6666666666666665,11,3,-2.0,100.0,1,0,0,0,Pass,A Level or Equivalent,Y,F,0-35,East Anglian Region
342234,FFF,2014B,111.5,446,4,-1.0,92.0,1,0,0,0,Pass,Post Graduate Qualification,N,F,35-55,South Region
342303,FFF,2014B,43.75,175,4,-1.0,62.0,1,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,Wales
342387,DDD,2013J,72.75,291,4,0.0,67.0,1,0,0,1,Fail,A Level or Equivalent,N,F,0-35,London Region
342475,FFF,2013B,49.666666666666664,149,3,1.0,80.0,1,1,0,1,Fail,A Level or Equivalent,Y,M,0-35,East Anglian Region
342483,DDD,2013J,29.25,117,4,0.0,77.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,Scotland
342514,AAA,2013J,74.25,297,4,-7.0,68.0,1,0,0,0,Pass,Lower Than A Level,N,M,55<=,Scotland
342685,BBB,2013J,21.0,84,4,1.0,76.0,1,1,0,0,Pass,A Level or Equivalent,Y,F,0-35,Scotland
342697,DDD,2013J,36.5,73,2,6.0,46.0,1,1,0,1,Withdrawn,A Level or Equivalent,N,F,0-35,South West Region
342799,CCC,2014J,37.25,149,4,3.0,56.0,1,1,0,0,Pass,Lower Than A Level,Y,M,0-35,Wales
342946,GGG,2014J,27.333333333333332,82,3,,,0,0,0,1,Fail,Lower Than A Level,N,F,0-35,South Region
342949,DDD,2013J,16.25,65,4,-2.0,68.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,East Anglian Region
342953,FFF,2013J,85.33333333333333,256,3,-1.0,88.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,Wales
342957,CCC,2014B,41.333333333333336,124,3,2.0,20.0,1,1,0,1,Fail,Lower Than A Level,N,M,0-35,Scotland
342957,EEE,2014B,66.33333333333333,199,3,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,Scotland
342962,EEE,2013J,98.25,393,4,,,0,0,1,0,Pass,Lower Than A Level,N,M,35-55,East Midlands Region
342972,AAA,2013J,40.5,162,4,-5.0,62.0,1,0,0,0,Pass,HE Qualification,N,M,0-35,Yorkshire Region
342974,CCC,2014B,101.75,407,4,2.0,70.0,1,1,0,0,Pass,Lower Than A Level,N,M,0-35,East Anglian Region
343053,FFF,2013B,17.0,17,1,,,0,0,0,1,Fail,A Level or Equivalent,N,M,0-35,London Region
343138,BBB,2014J,32.666666666666664,98,3,-6.0,100.0,1,0,0,1,Fail,A Level or Equivalent,N,F,35-55,London Region
343238,DDD,2013J,77.75,311,4,-2.0,66.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,North Western Region
343419,FFF,2013J,193.25,773,4,-1.0,90.0,1,0,1,1,Fail,A Level or Equivalent,N,F,0-35,South East Region
343446,AAA,2013J,166.25,665,4,0.0,74.0,1,0,0,0,Pass,HE Qualification,N,M,35-55,Ireland
343543,EEE,2013J,87.5,350,4,,,0,0,0,0,Distinction,A Level or Equivalent,N,M,0-35,North Western Region
343655,GGG,2014J,26.0,26,1,,,0,0,0,1,Fail,Lower Than A Level,N,F,35-55,South Region
343658,FFF,2013J,29.333333333333332,88,3,0.0,68.0,1,0,0,1,Fail,Lower Than A Level,N,M,0-35,Scotland
343709,FFF,2014J,33.0,132,4,-1.0,88.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,North Western Region
343781,DDD,2013J,74.25,297,4,-3.0,98.0,1,0,0,0,Distinction,Post Graduate Qualification,N,F,35-55,South Region
343828,FFF,2013J,119.75,479,4,7.0,54.0,1,1,0,0,Pass,Lower Than A Level,N,F,0-35,London Region
343911,DDD,2013J,141.5,566,4,-1.0,73.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,West Midlands Region
343913,FFF,2013B,96.5,193,2,0.0,70.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,London Region
344098,GGG,2014B,30.5,61,2,,,0,0,0,0,Pass,A Level or Equivalent,N,F,0-35,South West Region
344199,DDD,2013B,207.0,828,4,2.0,70.0,1,1,1,1,Withdrawn,Lower Than A Level,N,M,35-55,South Region
344282,AAA,2013J,9.333333333333334,28,3,-1.0,61.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,Yorkshire Region
344367,CCC,2014B,21.75,87,4,2.0,0.0,1,1,0,1,Fail,Lower Than A Level,N,M,0-35,North Region
344367,DDD,2013B,53.0,212,4,2.0,70.0,1,1,0,1,Fail,Lower Than A Level,N,M,0-35,North Region
344396,CCC,2014B,32.5,130,4,2.0,50.0,1,1,0,1,Fail,A Level or Equivalent,N,F,0-35,Wales
344409,FFF,2014B,38.75,155,4,0.0,94.0,1,0,0,0,Pass,A Level or Equivalent,N,M,35-55,East Anglian Region
344451,FFF,2014B,182.25,729,4,-1.0,80.0,1,0,1,0,Pass,A Level or Equivalent,N,M,0-35,Yorkshire Region
344474,DDD,2013B,44.333333333333336,133,3,-1.0,56.0,1,0,0,1,Withdrawn,A Level or Equivalent,N,M,0-35,South West Region
344474,DDD,2013J,35.666666666666664,107,3,-1.0,79.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,South West Region
344568,BBB,2013J,26.333333333333332,79,3,-1.0,70.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,West Midlands Region
344676,EEE,2013J,61.0,183,3,,,0,0,0,0,Pass,A Level or Equivalent,N,F,0-35,London Region
344740,EEE,2014J,310.0,1240,4,,,0,0,1,0,Distinction,Lower Than A Level,N,M,35-55,London Region
344787,FFF,2013J,166.25,665,4,0.0,76.0,1,0,1,0,Pass,Lower Than A Level,N,F,0-35,London Region
344873,DDD,2013B,70.0,210,3,2.0,57.0,1,1,0,0,Pass,A Level or Equivalent,N,F,0-35,South West Region
345064,FFF,2013B,271.5,1086,4,0.0,80.0,1,0,1,0,Pass,A Level or Equivalent,N,M,35-55,Ireland
345068,AAA,2013J,34.0,102,3,0.0,70.0,1,0,0,0,Pass,A Level or Equivalent,Y,M,0-35,East Anglian Region
345083,BBB,2013J,176.5,706,4,-3.0,84.0,1,0,1,1,Withdrawn,A Level or Equivalent,Y,F,35-55,South Region
345128,BBB,2013J,65.0,260,4,1.0,44.0,1,1,0,1,Fail,A Level or Equivalent,N,F,0-35,East Anglian Region
345256,CCC,2014B,98.75,395,4,2.0,40.0,1,1,0,0,Pass,HE Qualification,N,M,0-35,Scotland
345256,EEE,2014J,115.75,463,4,,,0,0,0,0,Pass,HE Qualification,N,M,0-35,Scotland
345257,DDD,2013B,31.0,93,3,2.0,63.0,1,1,0,1,Fail,A Level or Equivalent,N,M,0-35,West Midlands Region
345271,FFF,2014J,682.75,2731,4,-6.0,90.0,1,0,1,0,Distinction,A Level or Equivalent,N,M,35-55,North Region
345288,EEE,2014J,130.5,522,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,North Region
345313,DDD,2013B,32.666666666666664,98,3,2.0,43.0,1,1,0,1,Fail,A Level or Equivalent,N,M,0-35,South Region
345357,AAA,2013J,66.25,265,4,-3.0,75.0,1,0,0,0,Distinction,A Level or Equivalent,N,M,0-35,Yorkshire Region
345440,AAA,2014J,22.0,44,2,-1.0,78.0,1,0,0,0,Pass,HE Qualification,N,M,0-35,South Region
345442,FFF,2014B,96.25,385,4,0.0,76.0,1,0,0,1,Fail,Lower Than A Level,N,M,0-35,Ireland
345519,AAA,2014J,62.0,248,4,-2.0,85.0,1,0,0,0,Pass,A Level or Equivalent,N,F,0-35,North Region
345568,DDD,2013B,28.666666666666668,86,3,2.0,93.0,1,1,0,1,Fail,A Level or Equivalent,N,F,0-35,South East Region
345881,GGG,2014B,12.5,25,2,,,0,0,0,0,Pass,A Level or Equivalent,N,F,0-35,West Midlands Region
346025,AAA,2013J,39.75,159,4,0.0,85.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region
346093,EEE,2014J,143.75,575,4,,,0,0,1,0,Pass,Post Graduate Qualification,N,M,0-35,Ireland
346118,AAA,2014J,38.333333333333336,115,3,0.0,74.0,1,0,0,0,Pass,A Level or Equivalent,N,F,35-55,East Anglian Region
346207,FFF,2013B,54.5,218,4,0.0,74.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,Yorkshire Region
346333,DDD,2013J,61.25,245,4,-2.0,66.0,1,0,0,0,Pass,Lower Than A Level,N,F,0-35,South East Region
346843,AAA,2013J,53.0,106,2,,,0,0,0,1,Fail,HE Qualification,N,F,35-55,Scotland
346853,FFF,2013B,149.0,596,4,0.0,82.0,1,0,0,1,Fail,Lower Than A Level,N,M,35-55,North Western Region
347197,FFF,2014J,164.25,657,4,-1.0,94.0,1,0,1,0,Distinction,Lower Than A Level,N,M,35-55,North Western Region
347210,DDD,2013B,13.666666666666666,41,3,,,0,0,0,1,Withdrawn,HE Qualification,N,M,55<=,North Region
347365,DDD,2014B,39.0,117,3,0.0,48.0,1,0,0,1,Fail,A Level or Equivalent,N,M,35-55,West Midlands Region
347484,FFF,2013J,57.0,228,4,-1.0,68.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,South East Region
347518,EEE,2013J,101.66666666666667,305,3,,,0,0,0,0,Pass,A Level or Equivalent,N,M,35-55,Scotland
347764,CCC,2014B,32.0,64,2,2.0,40.0,1,1,0,1,Fail,Lower Than A Level,N,M,0-35,South East Region
347809,CCC,2014J,44.5,178,4,3.0,100.0,1,1,0,0,Distinction,HE Qualification,N,F,0-35,Scotland
347809,FFF,2013J,200.0,800,4,0.0,80.0,1,0,1,0,Pass,HE Qualification,N,F,0-35,Scotland
347864,BBB,2014B,27.75,111,4,1.0,60.0,1,1,0,1,Withdrawn,A Level or Equivalent,N,M,35-55,West Midlands Region
348050,CCC,2014B,31.25,125,4,2.0,50.0,1,1,0,1,Fail,A Level or Equivalent,N,M,0-35,London Region
348050,DDD,2013J,22.5,90,4,-14.0,90.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,London Region
348108,FFF,2014J,51.75,207,4,-2.0,72.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,Scotland
348159,CCC,2014B,44.75,179,4,2.0,80.0,1,1,0,0,Pass,HE Qualification,N,F,0-35,London Region
348159,FFF,2013B,127.5,510,4,-4.0,88.0,1,0,0,0,Pass,HE Qualification,N,F,0-35,London Region
348275,AAA,2014J,86.0,344,4,0.0,83.0,1,0,0,1,Withdrawn,HE Qualification,N,M,35-55,Scotland
348288,EEE,2014J,58.25,233,4,,,0,0,0,0,Pass,A Level or Equivalent,N,M,0-35,East Anglian Region
348324,FFF,2014J,101.25,405,4,-1.0,78.0,1,0,1,0,Pass,Lower Than A Level,N,M,35-55,South West Region
348351,CCC,2014J,95.66666666666667,287,3,3.0,44.0,1,1,0,1,Fail,Lower Than A Level,N,M,0-35,East Midlands Region
348351,EEE,2013J,102.66666666666667,308,3,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,East Midlands Region
348378,FFF,2014B,55.5,222,4,,,0,0,0,1,Fail,A Level or Equivalent,N,M,35-55,Ireland
348439,DDD,2014B,29.25,117,4,0.0,74.0,1,0,0,1,Withdrawn,A Level or Equivalent,Y,F,0-35,East Anglian Region
348547,DDD,2013J,28.5,114,4,-3.0,89.0,1,0,0,1,Withdrawn,No Formal quals,N,M,0-35,North Western Region
348579,GGG,2013J,10.0,10,1,,,0,0,0,0,Pass,A Level or Equivalent,Y,F,0-35,North Western Region
348602,DDD,2014J,7.0,7,1,,,0,0,0,1,Withdrawn,Post Graduate Qualification,N,F,35-55,South Region
348655,EEE,2013J,86.25,345,4,,,0,0,0,0,Pass,Lower Than A Level,N,M,0-35,London Region
348708,EEE,2013J,127.5,255,2,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,West Midlands Region
348717,FFF,2013J,25.5,51,2,-20.0,94.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,East Anglian Region
348771,BBB,2014B,5.0,5,1,-3.0,65.0,1,0,0,1,Fail,Lower Than A Level,N,F,0-35,South West Region
348783,CCC,2014J,38.0,76,2,3.0,89.0,1,1,0,0,Distinction,A Level or Equivalent,N,M,0-35,North Western Region
348783,FFF,2013J,168.33333333333334,505,3,-18.0,92.0,1,0,1,0,Distinction,A Level or Equivalent,N,M,0-35,North Western Region
348790,DDD,2013B,214.5,858,4,2.0,83.0,1,1,0,1,Withdrawn,HE Qualification,N,M,0-35,East Midlands Region
348807,AAA,2014J,33.75,135,4,5.0,79.0,1,1,0,0,Pass,A Level or Equivalent,N,M,35-55,East Midlands Region
348837,GGG,2014J,18.666666666666668,56,3,,,0,0,0,0,Distinction,A Level or Equivalent,N,F,0-35,East Anglian Region
348855,CCC,2014J,114.25,457,4,3.0,89.0,1,1,0,0,Pass,Post Graduate Qualification,N,M,35-55,Scotland
348855,FFF,2014B,101.25,405,4,0.0,76.0,1,0,0,0,Pass,Post Graduate Qualification,N,M,35-55,Scotland
348906,FFF,2014J,103.5,414,4,,,0,0,0,1,Withdrawn,Lower Than A Level,N,M,0-35,Scotland
348986,FFF,2013B,95.5,382,4,0.0,72.0,1,0,0,0,Pass,A Level or Equivalent,N,M,0-35,Ireland
349040,BBB,2013B,103.75,415,4,-9.0,72.0,1,0,0,1,Withdrawn,HE Qualification,N,F,35-55,North Region
349069,CCC,2014B,40.5,81,2,2.0,40.0,1,1,0,1,Fail,Lower Than A Level,N,M,0-35,South West Region
349069,EEE,2014B,79.0,158,2,,,0,0,0,1,Fail,Lower Than A Level,N,M,0-35,South West Region
349093,CCC,2014J,127.25,509,4,3.0,100.0,1,1,0,0,Distinction,HE Qualification,N,M,35-55,North Western Region
349145,DDD,2013B,23.0,23,1,,,0,0,0,1,Withdrawn,Lower Than A Level,N,F,35-55,Scotland
349182,DDD,2013J,9.75,39,4,,,0,0,0,1,Fail,A Level or Equivalent,N,M,0-35,West Midlands Region
349219,FFF,2013J,78.75,315,4,-1.0,78.0,1,0,0,1,Fail,A Level or Equivalent,N,M,0-35,West Midlands Region
349247,FFF,2013J,36.0,108,3,-1.0,52.0,1,0,0,1,Withdrawn,Lower Than A Level,Y,M,0-35,East Midlands Region
349258,BBB,2014B,7.5,15,2,-1.0,72.0,1,0,0,1,Fail,Lower Than A Level,N,F,0-35,Wales
349359,FFF,2013B,88.5,354,4,-7.0,72.0,1,0,0,1,Withdrawn,HE Qualification,N,M,35-55,North Region
349360,GGG,2013J,13.333333333333334,40,3,,,0,0,0,0,Pass,A Level or Equivalent,N,F,35-55,London Region
349515,FFF,2014J,98.25,393,4,-1.0,94.0,1,0,0,0,Pass,Lower Than A Level,N,M,0-35,South Region
349554,BBB,2013J,32.5,130,4,-2.0,85.0,1,0,0,0,Pass,HE Qualification,N,F,35-55,Scotland
349675,BBB,2013J,1.0,3,3,-1.0,53.0,1,0,0,1,Fail,HE Qualification,N,F,35-55,Scotland
349676,FFF,2013J,227.0,908,4,-3.0,84.0,1,0,1,0,Pass,Lower Than A Level,N,M,0-35,South Region
